,id,park,plain_dates,Year,Month,Day,WY,wy_month,WY_weeknum,genus_species,genus,species,latitude,longitude,url,image_url,minTemp,maxTemp,day_length,prec_daily,prec_cum_WY,MonSumPrec,WkSumPrec,sum_prec_prior14,sum_prec_prior30,MaxTemp_prior14,MinTemp_prior14,AvgMaxTemp_prior14,AvgMinTemp_prior14,MaxDayLen_prior14,MaxTemp_prior30,MinTemp_prior30,AvgMaxTemp_prior30,AvgMinTemp_prior30,MaxDayLen_prior30,status
3,104690215,Sunol,20220108,2022,1,8,2022,4,13,Calandrinia menziesii,Calandrinia,menziesii,37.50961603,-121.8241447,https://www.inaturalist.org/observations/104690215,https://inaturalist-open-data.s3.amazonaws.com/photos/175475965/medium.jpeg,41.0,55.49,34980.0,0.0,8.724409448818898,0.0098425196850393,0.0098425196850393,0.7007874015748023,4.498031496062991,63.05,29.12,55.29714285714285,40.90357142857143,34980.0,63.05,29.12,55.256,40.199,34980.0,1
4,104681782,Sunol,20220109,2022,1,9,2022,4,14,Cardamine californica,Cardamine,californica,37.52003833,-121.8227083,https://www.inaturalist.org/observations/104681782,https://inaturalist-open-data.s3.amazonaws.com/photos/175458008/medium.jpg,35.959999999999994,57.02,35043.0,0.0,8.724409448818898,0.0098425196850393,0.0,0.6358267716535424,4.498031496062991,63.05,29.12,55.72785714285714,40.865,35043.0,63.05,29.12,55.274,40.181,35043.0,1
7,104737736,Sunol,20220110,2022,1,10,2022,4,14,Achillea millefolium,Achillea,millefolium,37.532265,-121.8130783,https://www.inaturalist.org/observations/104737736,https://inaturalist-open-data.s3.amazonaws.com/photos/175566322/medium.jpg,40.01,63.5,35108.0,0.0,8.724409448818898,0.0098425196850393,0.0,0.2657480314960621,4.498031496062991,63.5,29.12,56.544285714285714,40.762142857142855,35108.0,63.5,29.12,55.391,40.493,35108.0,0
8,105020588,Sunol,20220115,2022,1,15,2022,4,14,Cardamine californica,Cardamine,californica,37.520095,-121.8215633,https://www.inaturalist.org/observations/105020588,https://inaturalist-open-data.s3.amazonaws.com/photos/176110491/medium.jpg,38.93,65.48,35478.0,0.0,8.724409448818898,0.0098425196850393,0.0,0.0098425196850384,2.2933070866141723,65.48,29.12,60.63928571428572,41.55285714285714,35478.0,65.48,29.12,56.855,40.316,35478.0,1
10,105260902,Sunol,20220116,2022,1,16,2022,4,15,Cardamine californica,Cardamine,californica,37.52783833,-121.8108533,https://www.inaturalist.org/observations/105260902,https://inaturalist-open-data.s3.amazonaws.com/photos/176573014/medium.jpg,45.5,63.95,35561.0,0.0,8.724409448818898,0.0098425196850393,0.0,0.0098425196850384,2.2933070866141723,65.48,35.959999999999994,61.02499999999999,42.72285714285714,35561.0,65.48,29.12,57.188,40.631,35561.0,1
11,105183373,Sunol,20220117,2022,1,17,2022,4,15,Cardamine californica,Cardamine,californica,37.50780035,-121.8292623,https://www.inaturalist.org/observations/105183373,https://static.inaturalist.org/photos/176424813/medium.jpg,41.0,64.03999999999999,35646.0,0.0,8.724409448818898,0.0098425196850393,0.0,0.0098425196850384,2.2933070866141723,65.48,35.959999999999994,61.60357142857144,42.79357142857143,35646.0,65.48,29.12,57.623,40.913,35646.0,1
14,105186838,Sunol,20220113,2022,1,13,2022,4,14,Cardamine californica,Cardamine,californica,37.53189167,-121.826375,https://www.inaturalist.org/observations/105186838,https://inaturalist-open-data.s3.amazonaws.com/photos/176431000/medium.jpeg,42.44,61.97,35322.0,0.0,8.724409448818898,0.0098425196850393,0.0,0.0098425196850384,2.519685039370078,64.49,29.12,58.92928571428571,40.60785714285714,35322.0,64.49,29.12,56.24,40.289,35322.0,1
16,105303288,Sunol,20220119,2022,1,19,2022,4,15,Chlorogalum pomeridianum,Chlorogalum,pomeridianum,37.53112,-121.81922,https://www.inaturalist.org/observations/105303288,https://inaturalist-open-data.s3.amazonaws.com/photos/176656612/medium.jpg,41.99,63.95,35823.0,0.0,8.724409448818898,0.0098425196850393,0.0,0.0098425196850384,2.2933070866141723,65.48,35.959999999999994,61.60357142857144,41.69428571428572,35823.0,65.48,29.12,58.289,41.234,35823.0,0
18,105408121,Sunol,20220122,2022,1,22,2022,4,15,Silybum marianum,Silybum,marianum,37.50427284,-121.8213529,https://www.inaturalist.org/observations/105408121,https://inaturalist-open-data.s3.amazonaws.com/photos/176853923/medium.jpg,41.99,65.48,36107.0,0.0,8.724409448818898,0.0098425196850393,0.0,-8.881784197001252e-16,1.5059055118110227,66.47,35.959999999999994,63.557857142857145,40.30571428571428,36107.0,66.47,29.12,59.099,40.916,36107.0,0
19,105739237,Sunol,20220128,2022,1,28,2022,4,16,Cardamine californica,Cardamine,californica,37.527795,-121.8107967,https://www.inaturalist.org/observations/105739237,https://inaturalist-open-data.s3.amazonaws.com/photos/177482589/medium.jpg,35.51,64.49000000000001,36735.0,0.0,8.724409448818898,0.0098425196850393,0.0,-8.881784197001252e-16,0.0098425196850384,66.47,33.53,64.20071428571428,38.64714285714285,36735.0,66.47,29.12,61.44500000000001,39.65,36735.0,1
20,105878841,Sunol,20220130,2022,1,30,2022,4,16,Chlorogalum pomeridianum,Chlorogalum,pomeridianum,37.52387,-121.8180167,https://www.inaturalist.org/observations/105878841,https://inaturalist-open-data.s3.amazonaws.com/photos/177752324/medium.jpg,32.45,63.5,36959.0,0.0,8.724409448818898,0.0098425196850393,0.0,-8.881784197001252e-16,0.0098425196850384,66.47,32.45,64.05928571428572,37.57357142857143,36959.0,66.47,29.12,62.09,39.49699999999999,36959.0,0
21,105951938,Sunol,20220131,2022,1,31,2022,4,16,Dipterostemon capitatus,Dipterostemon,capitatus,37.50581882,-121.8165806,https://www.inaturalist.org/observations/105951938,https://inaturalist-open-data.s3.amazonaws.com/photos/177892390/medium.jpeg,38.48,58.01,37074.0,0.0,8.724409448818898,0.0098425196850393,0.0,-8.881784197001252e-16,0.0098425196850384,66.47,32.45,63.62857142857143,37.39357142857143,37074.0,66.47,29.12,62.258,39.725,37074.0,1
24,106278155,Sunol,20220206,2022,2,6,2022,5,17,Viola pedunculata,Viola,pedunculata,37.53074167,-121.816545,https://www.inaturalist.org/observations/106278155,https://inaturalist-open-data.s3.amazonaws.com/photos/178508377/medium.jpg,33.53,67.00999999999999,37797.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,67.00999999999999,32.45,63.26857142857143,35.503571428571426,37797.0,67.00999999999999,32.45,63.17,37.928,37797.0,1
25,106278297,Sunol,20220206,2022,2,6,2022,5,17,Cardamine californica,Cardamine,californica,37.52008333,-121.8217083,https://www.inaturalist.org/observations/106278297,https://inaturalist-open-data.s3.amazonaws.com/photos/178508684/medium.jpg,33.53,67.00999999999999,37797.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,67.00999999999999,32.45,63.26857142857143,35.503571428571426,37797.0,67.00999999999999,32.45,63.17,37.928,37797.0,1
27,106281397,Sunol,20220206,2022,2,6,2022,5,17,Calandrinia menziesii,Calandrinia,menziesii,37.51178667,-121.8165583,https://www.inaturalist.org/observations/106281397,https://inaturalist-open-data.s3.amazonaws.com/photos/178514746/medium.jpg,33.53,67.00999999999999,37797.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,67.00999999999999,32.45,63.26857142857143,35.503571428571426,37797.0,67.00999999999999,32.45,63.17,37.928,37797.0,1
28,106419366,Sunol,20220208,2022,2,8,2022,5,17,Adelinia grande,Adelinia,grande,37.51652,-121.839225,https://www.inaturalist.org/observations/106419366,https://inaturalist-open-data.s3.amazonaws.com/photos/178766097/medium.jpg,35.959999999999994,72.95,38049.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,72.95,32.45,64.05928571428572,35.645,38049.0,72.95,32.45,64.085,37.745,38049.0,0
29,106644445,Sunol,20220212,2022,2,12,2022,5,18,Eschscholzia californica,Eschscholzia,californica,37.528505,-121.8111117,https://www.inaturalist.org/observations/106644445,https://inaturalist-open-data.s3.amazonaws.com/photos/179190821/medium.jpg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
31,106644492,Sunol,20220212,2022,2,12,2022,5,18,Sidalcea malviflora,Sidalcea,malviflora,37.52035833,-121.809655,https://www.inaturalist.org/observations/106644492,https://inaturalist-open-data.s3.amazonaws.com/photos/179190990/medium.jpg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
33,106644588,Sunol,20220212,2022,2,12,2022,5,18,Viola pedunculata,Viola,pedunculata,37.51632167,-121.8051833,https://www.inaturalist.org/observations/106644588,https://inaturalist-open-data.s3.amazonaws.com/photos/179191249/medium.jpg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
34,106644602,Sunol,20220212,2022,2,12,2022,5,18,Lysimachia arvensis,Lysimachia,arvensis,37.515295,-121.8016533,https://www.inaturalist.org/observations/106644602,https://inaturalist-open-data.s3.amazonaws.com/photos/179191293/medium.jpg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
37,106658808,Sunol,20220212,2022,2,12,2022,5,18,Viola pedunculata,Viola,pedunculata,37.51636439,-121.805138,https://www.inaturalist.org/observations/106658808,https://inaturalist-open-data.s3.amazonaws.com/photos/179221529/medium.jpeg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
38,106658822,Sunol,20220212,2022,2,12,2022,5,18,Sidalcea malviflora,Sidalcea,malviflora,37.52035808,-121.8096166,https://www.inaturalist.org/observations/106658822,https://inaturalist-open-data.s3.amazonaws.com/photos/179221626/medium.jpeg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
40,106658845,Sunol,20220212,2022,2,12,2022,5,18,Dipterostemon capitatus,Dipterostemon,capitatus,37.52860937,-121.8128933,https://www.inaturalist.org/observations/106658845,https://inaturalist-open-data.s3.amazonaws.com/photos/179221697/medium.jpeg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
41,106658848,Sunol,20220212,2022,2,12,2022,5,18,Castilleja exserta,Castilleja,exserta,37.52393621,-121.8325293,https://www.inaturalist.org/observations/106658848,https://inaturalist-open-data.s3.amazonaws.com/photos/179221710/medium.jpeg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
42,106659007,Sunol,20220212,2022,2,12,2022,5,18,Cardamine californica,Cardamine,californica,37.50555354,-121.8286145,https://www.inaturalist.org/observations/106659007,https://inaturalist-open-data.s3.amazonaws.com/photos/179221925/medium.jpeg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
44,106659017,Sunol,20220212,2022,2,12,2022,5,18,Dipterostemon capitatus,Dipterostemon,capitatus,37.50532136,-121.8173459,https://www.inaturalist.org/observations/106659017,https://inaturalist-open-data.s3.amazonaws.com/photos/179221972/medium.jpeg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
47,106659035,Sunol,20220212,2022,2,12,2022,5,18,Adelinia grande,Adelinia,grande,37.52876756,-121.8222629,https://www.inaturalist.org/observations/106659035,https://inaturalist-open-data.s3.amazonaws.com/photos/179222000/medium.jpeg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,2
48,106659246,Sunol,20220212,2022,2,12,2022,5,18,Calandrinia menziesii,Calandrinia,menziesii,37.519173,-121.832565,https://www.inaturalist.org/observations/106659246,https://inaturalist-open-data.s3.amazonaws.com/photos/179222073/medium.jpg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
50,106659720,Sunol,20220212,2022,2,12,2022,5,18,Dipterostemon capitatus,Dipterostemon,capitatus,37.507555,-121.8073017,https://www.inaturalist.org/observations/106659720,https://inaturalist-open-data.s3.amazonaws.com/photos/179223420/medium.jpg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
59,106660312,Sunol,20220212,2022,2,12,2022,5,18,Castilleja exserta,Castilleja,exserta,37.52379833,-121.832845,https://www.inaturalist.org/observations/106660312,https://inaturalist-open-data.s3.amazonaws.com/photos/179224773/medium.jpg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
60,106720374,Sunol,20220212,2022,2,12,2022,5,18,Dipterostemon capitatus,Dipterostemon,capitatus,37.50529667,-121.8177767,https://www.inaturalist.org/observations/106720374,https://inaturalist-open-data.s3.amazonaws.com/photos/179337881/medium.jpg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
61,106770695,Sunol,20220212,2022,2,12,2022,5,18,Eschscholzia californica,Eschscholzia,californica,37.52336944,-121.8332722,https://www.inaturalist.org/observations/106770695,https://inaturalist-open-data.s3.amazonaws.com/photos/179437009/medium.jpeg,43.43,76.01,38566.0,0.0,8.724409448818898,0.0216535433070866,0.0,-8.881784197001252e-16,-8.881784197001252e-16,77.45,32.45,67.62714285714286,37.13,38566.0,77.45,32.45,65.801,37.943,38566.0,1
63,107042102,Sunol,20220218,2022,2,18,2022,5,19,Sisyrinchium bellum,Sisyrinchium,bellum,37.53216833,-121.8132733,https://www.inaturalist.org/observations/107042102,https://inaturalist-open-data.s3.amazonaws.com/photos/179952003/medium.jpg,37.49,68.0,39372.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,33.53,69.81285714285715,39.74642857142857,39372.0,77.45,32.45,66.437,38.066,39372.0,1
64,107042966,Sunol,20220218,2022,2,18,2022,5,19,Viola pedunculata,Viola,pedunculata,37.53174167,-121.8136283,https://www.inaturalist.org/observations/107042966,https://inaturalist-open-data.s3.amazonaws.com/photos/179953515/medium.jpg,37.49,68.0,39372.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,33.53,69.81285714285715,39.74642857142857,39372.0,77.45,32.45,66.437,38.066,39372.0,1
66,107164282,Sunol,20220219,2022,2,19,2022,5,19,Viola pedunculata,Viola,pedunculata,37.51728,-121.8108283,https://www.inaturalist.org/observations/107164282,https://inaturalist-open-data.s3.amazonaws.com/photos/180184280/medium.jpg,37.49,71.51,39509.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,33.53,70.28214285714286,39.95857142857143,39509.0,77.45,32.45,66.623,38.015,39509.0,1
68,107164325,Sunol,20220219,2022,2,19,2022,5,19,Adelinia grande,Adelinia,grande,37.51022167,-121.7960583,https://www.inaturalist.org/observations/107164325,https://inaturalist-open-data.s3.amazonaws.com/photos/180184414/medium.jpg,37.49,71.51,39509.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,33.53,70.28214285714286,39.95857142857143,39509.0,77.45,32.45,66.623,38.015,39509.0,1
70,107151863,Sunol,20220220,2022,2,20,2022,5,19,Sisyrinchium bellum,Sisyrinchium,bellum,37.52423667,-121.81147,https://www.inaturalist.org/observations/107151863,https://inaturalist-open-data.s3.amazonaws.com/photos/180159870/medium.jpg,39.02,60.98,39647.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,35.51,69.85142857142857,40.35071428571428,39647.0,77.45,32.45,66.44,37.982,39647.0,1
71,107152034,Sunol,20220220,2022,2,20,2022,5,19,Viola pedunculata,Viola,pedunculata,37.51729167,-121.810875,https://www.inaturalist.org/observations/107152034,https://inaturalist-open-data.s3.amazonaws.com/photos/180160210/medium.jpg,39.02,60.98,39647.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,35.51,69.85142857142857,40.35071428571428,39647.0,77.45,32.45,66.44,37.982,39647.0,1
73,107152308,Sunol,20220220,2022,2,20,2022,5,19,Eschscholzia californica,Eschscholzia,californica,37.51467,-121.80378,https://www.inaturalist.org/observations/107152308,https://inaturalist-open-data.s3.amazonaws.com/photos/180160743/medium.jpg,39.02,60.98,39647.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,35.51,69.85142857142857,40.35071428571428,39647.0,77.45,32.45,66.44,37.982,39647.0,1
74,107152349,Sunol,20220220,2022,2,20,2022,5,19,Calandrinia menziesii,Calandrinia,menziesii,37.51493667,-121.8038333,https://www.inaturalist.org/observations/107152349,https://inaturalist-open-data.s3.amazonaws.com/photos/180160814/medium.jpg,39.02,60.98,39647.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,35.51,69.85142857142857,40.35071428571428,39647.0,77.45,32.45,66.44,37.982,39647.0,1
76,107152742,Sunol,20220220,2022,2,20,2022,5,19,Dipterostemon capitatus,Dipterostemon,capitatus,37.50726167,-121.8101633,https://www.inaturalist.org/observations/107152742,https://inaturalist-open-data.s3.amazonaws.com/photos/180161625/medium.jpg,39.02,60.98,39647.0,0.0,8.724409448818898,0.0216535433070866,0.0216535433070866,-8.881784197001252e-16,-8.881784197001252e-16,77.45,35.51,69.85142857142857,40.35071428571428,39647.0,77.45,32.45,66.44,37.982,39647.0,1
78,107214433,Sunol,20220221,2022,2,21,2022,5,19,Calandrinia menziesii,Calandrinia,menziesii,37.51927684,-121.8372909,https://www.inaturalist.org/observations/107214433,https://inaturalist-open-data.s3.amazonaws.com/photos/180277125/medium.jpeg,34.52,57.47,39785.0,0.0059055118110236,8.73031496062992,0.0216535433070866,0.0216535433070866,0.0059055118110227,0.0059055118110227,77.45,34.52,69.17,40.28,39785.0,77.45,32.45,66.173,37.733,39785.0,1
80,107222540,Sunol,20220221,2022,2,21,2022,5,19,Adelinia grande,Adelinia,grande,37.519895,-121.8109667,https://www.inaturalist.org/observations/107222540,https://static.inaturalist.org/photos/180292292/medium.jpg,34.52,57.47,39785.0,0.0059055118110236,8.73031496062992,0.0216535433070866,0.0216535433070866,0.0059055118110227,0.0059055118110227,77.45,34.52,69.17,40.28,39785.0,77.45,32.45,66.173,37.733,39785.0,1
81,107222633,Sunol,20220221,2022,2,21,2022,5,19,Calandrinia menziesii,Calandrinia,menziesii,37.515245,-121.8045667,https://www.inaturalist.org/observations/107222633,https://static.inaturalist.org/photos/180292544/medium.jpg,34.52,57.47,39785.0,0.0059055118110236,8.73031496062992,0.0216535433070866,0.0216535433070866,0.0059055118110227,0.0059055118110227,77.45,34.52,69.17,40.28,39785.0,77.45,32.45,66.173,37.733,39785.0,1
82,107222842,Sunol,20220221,2022,2,21,2022,5,19,Cardamine californica,Cardamine,californica,37.51354756,-121.823201,https://www.inaturalist.org/observations/107222842,https://inaturalist-open-data.s3.amazonaws.com/photos/180292989/medium.jpeg,34.52,57.47,39785.0,0.0059055118110236,8.73031496062992,0.0216535433070866,0.0216535433070866,0.0059055118110227,0.0059055118110227,77.45,34.52,69.17,40.28,39785.0,77.45,32.45,66.173,37.733,39785.0,1
84,107224128,Sunol,20220221,2022,2,21,2022,5,19,Viola pedunculata,Viola,pedunculata,37.51476333,-121.77665,https://www.inaturalist.org/observations/107224128,https://static.inaturalist.org/photos/180295638/medium.jpg,34.52,57.47,39785.0,0.0059055118110236,8.73031496062992,0.0216535433070866,0.0216535433070866,0.0059055118110227,0.0059055118110227,77.45,34.52,69.17,40.28,39785.0,77.45,32.45,66.173,37.733,39785.0,1
86,107359297,Sunol,20220223,2022,2,23,2022,5,19,Erodium botrys,Erodium,botrys,37.506725,-121.8169783,https://www.inaturalist.org/observations/107359297,https://static.inaturalist.org/photos/180548066/medium.jpg,31.64,54.5,40064.0,0.0,8.746062992125985,0.0216535433070866,0.0216535433070866,0.0216535433070857,0.0216535433070857,77.45,31.64,66.35428571428572,39.82999999999999,40064.0,77.45,31.64,65.474,37.736,40064.0,1
87,107359306,Sunol,20220223,2022,2,23,2022,5,19,Dipterostemon capitatus,Dipterostemon,capitatus,37.50609167,-121.8143383,https://www.inaturalist.org/observations/107359306,https://static.inaturalist.org/photos/180548078/medium.jpg,31.64,54.5,40064.0,0.0,8.746062992125985,0.0216535433070866,0.0216535433070866,0.0216535433070857,0.0216535433070857,77.45,31.64,66.35428571428572,39.82999999999999,40064.0,77.45,31.64,65.474,37.736,40064.0,1
89,107359327,Sunol,20220223,2022,2,23,2022,5,19,Calandrinia menziesii,Calandrinia,menziesii,37.51095833,-121.8092417,https://www.inaturalist.org/observations/107359327,https://static.inaturalist.org/photos/180548129/medium.jpg,31.64,54.5,40064.0,0.0,8.746062992125985,0.0216535433070866,0.0216535433070866,0.0216535433070857,0.0216535433070857,77.45,31.64,66.35428571428572,39.82999999999999,40064.0,77.45,31.64,65.474,37.736,40064.0,1
92,107419064,Sunol,20220224,2022,2,24,2022,5,20,Dipterostemon capitatus,Dipterostemon,capitatus,37.50389284,-121.8217796,https://www.inaturalist.org/observations/107419064,https://inaturalist-open-data.s3.amazonaws.com/photos/180662490/medium.jpg,30.11,59.0,40204.0,0.0,8.746062992125985,0.0216535433070866,0.0,0.0216535433070857,0.0216535433070857,77.45,30.11,65.06857142857143,39.09071428571429,40204.0,77.45,30.11,65.309,37.541,40204.0,1
93,107432043,Sunol,20220225,2022,2,25,2022,5,20,Eschscholzia californica,Eschscholzia,californica,37.53636295,-121.8326527,https://www.inaturalist.org/observations/107432043,https://inaturalist-open-data.s3.amazonaws.com/photos/180689196/medium.jpg,31.55,60.98,40345.0,0.0,8.746062992125985,0.0216535433070866,0.0,0.0216535433070857,0.0216535433070857,76.01,30.11,63.89214285714286,38.31285714285714,40345.0,77.45,30.11,65.324,37.358,40345.0,1
94,107432477,Sunol,20220225,2022,2,25,2022,5,20,Erodium botrys,Erodium,botrys,37.53619208,-121.8333849,https://www.inaturalist.org/observations/107432477,https://inaturalist-open-data.s3.amazonaws.com/photos/180688137/medium.jpg,31.55,60.98,40345.0,0.0,8.746062992125985,0.0216535433070866,0.0,0.0216535433070857,0.0216535433070857,76.01,30.11,63.89214285714286,38.31285714285714,40345.0,77.45,30.11,65.324,37.358,40345.0,1
95,107432567,Sunol,20220225,2022,2,25,2022,5,20,Ranunculus californicus,Ranunculus,californicus,37.53963407,-121.8307025,https://www.inaturalist.org/observations/107432567,https://inaturalist-open-data.s3.amazonaws.com/photos/180704414/medium.jpg,31.55,60.98,40345.0,0.0,8.746062992125985,0.0216535433070866,0.0,0.0216535433070857,0.0216535433070857,76.01,30.11,63.89214285714286,38.31285714285714,40345.0,77.45,30.11,65.324,37.358,40345.0,1
99,107604098,Sunol,20220226,2022,2,26,2022,5,20,Castilleja exserta,Castilleja,exserta,37.51777941,-121.8291775,https://www.inaturalist.org/observations/107604098,https://static.inaturalist.org/photos/181010844/medium.jpg,32.63,62.51,40486.0,0.0,8.746062992125985,0.0216535433070866,0.0,0.0216535433070857,0.0216535433070857,76.00999999999999,30.11,62.92785714285715,37.541428571428575,40486.0,77.45,30.11,65.20700000000001,37.26200000000001,40486.0,1
101,107927496,Sunol,20220304,2022,3,4,2022,6,21,Viola pedunculata,Viola,pedunculata,37.50807203,-121.8271949,https://www.inaturalist.org/observations/107927496,https://inaturalist-open-data.s3.amazonaws.com/photos/181614453/medium.jpg,44.510000000000005,58.46,41343.0,0.0255905511811023,8.771653543307087,0.4153543307086614,0.0255905511811023,0.047244094488188,0.047244094488188,75.47,30.11,63.67357142857143,37.59928571428571,41343.0,77.45,30.11,66.542,38.381,41343.0,1
104,107927960,Sunol,20220304,2022,3,4,2022,6,21,Dipterostemon capitatus,Dipterostemon,capitatus,37.505629,-121.8166082,https://www.inaturalist.org/observations/107927960,https://inaturalist-open-data.s3.amazonaws.com/photos/181615302/medium.jpg,44.510000000000005,58.46,41343.0,0.0255905511811023,8.771653543307087,0.4153543307086614,0.0255905511811023,0.047244094488188,0.047244094488188,75.47,30.11,63.67357142857143,37.59928571428571,41343.0,77.45,30.11,66.542,38.381,41343.0,1
108,108007219,Sunol,20220305,2022,3,5,2022,6,21,Viola pedunculata,Viola,pedunculata,37.53082167,-121.8165283,https://www.inaturalist.org/observations/108007219,https://inaturalist-open-data.s3.amazonaws.com/photos/181763191/medium.jpg,38.57,57.47,41487.0,0.0,8.771653543307087,0.4153543307086614,0.0255905511811023,0.047244094488188,0.047244094488188,75.47,30.11,62.67071428571428,37.67642857142857,41487.0,77.45,30.11,66.32600000000001,38.549,41487.0,1
109,108007290,Sunol,20220305,2022,3,5,2022,6,21,Adelinia grande,Adelinia,grande,37.52882,-121.82283,https://www.inaturalist.org/observations/108007290,https://inaturalist-open-data.s3.amazonaws.com/photos/181763333/medium.jpg,38.57,57.47,41487.0,0.0,8.771653543307087,0.4153543307086614,0.0255905511811023,0.047244094488188,0.047244094488188,75.47,30.11,62.67071428571428,37.67642857142857,41487.0,77.45,30.11,66.32600000000001,38.549,41487.0,1
110,108009621,Sunol,20220305,2022,3,5,2022,6,21,Dipterostemon capitatus,Dipterostemon,capitatus,37.5137,-121.8270722,https://www.inaturalist.org/observations/108009621,https://inaturalist-open-data.s3.amazonaws.com/photos/181767876/medium.jpeg,38.57,57.47,41487.0,0.0,8.771653543307087,0.4153543307086614,0.0255905511811023,0.047244094488188,0.047244094488188,75.47,30.11,62.67071428571428,37.67642857142857,41487.0,77.45,30.11,66.32600000000001,38.549,41487.0,1
