id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
13164445,2018-06-05,2018-06-05 21:41:38 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13164445,https://inaturalist-open-data.s3.amazonaws.com/photos/19216930/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.905922936,-122.2520536557,125,,,Contra Costa,Mediterranean lineseed,Bellardia trixago,Mediterranean lineseed,Plantae,51286,Orobanchaceae,Bellardia,Bellardia trixago
13178271,2018-06-05,2018-06-05 20:33:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13178271,https://static.inaturalist.org/photos/19255744/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.9127533333,-122.2689883333,10,,,Contra Costa,,Veronica americana,American brooklime,Plantae,57277,Plantaginaceae,Veronica,Veronica americana
13253576,2018-06-08,2018-06-08 21:48:48 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13253576,https://static.inaturalist.org/photos/19394895/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8932633333,-122.2388916667,10,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
13253588,2018-06-08,2018-06-08 22:08:52 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13253588,https://static.inaturalist.org/photos/19394917/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.9022833333,-122.2443616667,10,,,Contra Costa,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
13253644,2018-06-08,2018-06-08 22:33:07 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13253644,https://static.inaturalist.org/photos/19395017/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8955216667,-122.2368466667,5,,,Contra Costa,broad-leaved sweet pea,Lathyrus latifolius,broad-leaved sweet pea,Plantae,61009,Fabaceae,Lathyrus,Lathyrus latifolius
13253658,2018-06-08,2018-06-08 22:34:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13253658,https://static.inaturalist.org/photos/19395032/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8957333333,-122.2365116667,30,,,Contra Costa,broad-leaved sweet pea,Lathyrus latifolius,broad-leaved sweet pea,Plantae,61009,Fabaceae,Lathyrus,Lathyrus latifolius
13253705,2018-06-08,2018-06-08 23:04:15 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13253705,https://static.inaturalist.org/photos/19395099/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8909416667,-122.2271633333,5,,,Contra Costa,purple sage,Salvia leucophylla,purple sage,Plantae,58191,Lamiaceae,Salvia,Salvia leucophylla
13280409,2018-06-09,2018-06-10 00:29:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13280409,https://static.inaturalist.org/photos/19441974/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.9155544657,-122.2513471603,24,,,Contra Costa,Greater Quaking Grass,Briza maxima,Greater Quaking Grass,Plantae,57157,Poaceae,Briza,Briza maxima
13307195,2018-06-10,2018-06-10 16:48:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13307195,https://inaturalist-open-data.s3.amazonaws.com/photos/19488511/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8814366667,-122.2223133333,10,,,Contra Costa,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
13347103,2018-06-10,2018-06-10 21:42:38 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13347103,https://static.inaturalist.org/photos/19560714/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.9048633333,-122.2588716667,5,,,Contra Costa,fuller's teasel,Dipsacus sativus,fuller's teasel,Plantae,53028,Caprifoliaceae,Dipsacus,Dipsacus sativus
13376386,2018-06-12,2018-06-12 19:17:27 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13376386,https://inaturalist-open-data.s3.amazonaws.com/photos/19612989/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8978533333,-122.23887,5,,,Contra Costa,broadleaf forget-me-not,Myosotis latifolia,broadleaf forget-me-not,Plantae,49132,Boraginaceae,Myosotis,Myosotis latifolia
13498693,2018-06-10,2018-06-10 20:45:44 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13498693,https://static.inaturalist.org/photos/19826160/medium.jpg,,2,0,false,"2501 Grizzly Peak Blvd, Orinda, CA, US",37.8881716857,-122.2244015048,230,,,Contra Costa,common cowparsnip,Heracleum maximum,common cowparsnip,Plantae,53094,Apiaceae,Heracleum,Heracleum maximum
13498720,2018-06-10,2018-06-10 23:19:01 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13498720,https://static.inaturalist.org/photos/19826166/medium.jpg,,2,0,false,"Anza Lake, Orinda, CA, US",37.8974595072,-122.2506245347,233,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
13595184,2018-06-19,2018-06-19 22:05:17 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13595184,https://static.inaturalist.org/photos/20011263/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.8939897521,-122.2340220866,5,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
13598486,2018-06-16,2018-06-17 01:10:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13598486,https://inaturalist-open-data.s3.amazonaws.com/photos/20004854/medium.jpg,"I can't seem to find the key that distinguishes the subspecies, but I believe the native one here has leaves that are three times as long as they are wide? ",5,0,false,"Contra Costa County, CA, USA",37.8952750833,-122.2516830556,,,,Contra Costa,common selfheal,Prunella vulgaris,common selfheal,Plantae,52764,Lamiaceae,Prunella,Prunella vulgaris
13655089,2018-06-21,2018-06-21 19:55:31 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655089,https://inaturalist-open-data.s3.amazonaws.com/photos/20104789/medium.jpg,,1,0,false,"Tilden Park Golf Course, Orinda, CA, US",37.8921744414,-122.2431936489,10,,,Contra Costa,Armenian Blackberry,Rubus armeniacus,Armenian Blackberry,Plantae,61317,Rosaceae,Rubus,Rubus armeniacus
13655096,2018-06-21,2018-06-21 19:55:54 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655096,https://inaturalist-open-data.s3.amazonaws.com/photos/20104815/medium.jpg,,1,0,false,"Tilden Park Golf Course, Orinda, CA, US",37.8922027303,-122.2431733647,5,,,Contra Costa,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
13655100,2018-06-21,2018-06-21 20:18:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655100,https://inaturalist-open-data.s3.amazonaws.com/photos/20104839/medium.jpg,,3,0,false,"Tilden Regional Park, Orinda, CA, US",37.8927910142,-122.2443111242,5,,,Contra Costa,Red Sand Spurrey,Spergularia rubra,Red Sand Spurrey,Plantae,55730,Caryophyllaceae,Spergularia,Spergularia rubra
13655118,2018-06-21,2018-06-21 20:19:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655118,https://inaturalist-open-data.s3.amazonaws.com/photos/20104865/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8930494283,-122.2445183248,10,,,Contra Costa,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
13655150,2018-06-21,2018-06-21 21:34:52 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655150,https://inaturalist-open-data.s3.amazonaws.com/photos/20104955/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8938473435,-122.243062053,5,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
13655174,2018-06-21,2018-06-21 21:38:03 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655174,https://inaturalist-open-data.s3.amazonaws.com/photos/20104997/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8936961759,-122.242723927,5,,,Contra Costa,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
13655183,2018-06-21,2018-06-21 22:25:58 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655183,https://inaturalist-open-data.s3.amazonaws.com/photos/20105019/medium.jpg,,1,0,false,"Tilden Park Golf Course, Orinda, CA, US",37.8925208236,-122.2430457921,10,,,Contra Costa,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
13655202,2018-06-21,2018-06-21 22:32:52 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655202,https://inaturalist-open-data.s3.amazonaws.com/photos/20105048/medium.jpg,,1,0,false,"Tilden Park Golf Course, Orinda, CA, US",37.892402052,-122.2429173813,5,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
13655211,2018-06-21,2018-06-21 22:34:34 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13655211,https://inaturalist-open-data.s3.amazonaws.com/photos/20105075/medium.jpg,,1,0,false,"Tilden Park Golf Course, Orinda, CA, US",37.8922668938,-122.242932804,5,,,Contra Costa,French broom,Genista monspessulana,French broom,Plantae,53403,Fabaceae,Genista,Genista monspessulana
13735135,2018-06-22,2018-06-22 17:11:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13735135,https://static.inaturalist.org/photos/20241070/medium.jpg,,1,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.9055794096,-122.2588398122,5,,,Contra Costa,Indian teasel,Dipsacus sativus,fuller's teasel,Plantae,53028,Caprifoliaceae,Dipsacus,Dipsacus sativus
13735627,2018-06-22,2018-06-22 17:12:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13735627,https://static.inaturalist.org/photos/20242026/medium.jpg,,1,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.9055854446,-122.2587413249,5,,,Contra Costa,Italian thistle,Carduus pycnocephalus,Italian thistle,Plantae,52990,Asteraceae,Carduus,Carduus pycnocephalus
13735767,2018-06-22,2018-06-22 17:20:23 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13735767,https://static.inaturalist.org/photos/20242283/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.9086743854,-122.2550823727,10,,,Contra Costa,broad-leaved sweet pea,Lathyrus latifolius,broad-leaved sweet pea,Plantae,61009,Fabaceae,Lathyrus,Lathyrus latifolius
13735789,2018-06-22,2018-06-22 17:20:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13735789,https://static.inaturalist.org/photos/20242320/medium.jpg,,1,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.908816794,-122.2549807002,5,,,Contra Costa,broad-leaved sweet pea,Lathyrus latifolius,broad-leaved sweet pea,Plantae,61009,Fabaceae,Lathyrus,Lathyrus latifolius
13735817,2018-06-22,2018-06-22 17:21:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13735817,https://static.inaturalist.org/photos/20242364/medium.jpg,,1,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.9088202305,-122.2549637688,5,,,Contra Costa,bird's-foot trefoil,Lotus corniculatus,bird's-foot trefoil,Plantae,47435,Fabaceae,Lotus,Lotus corniculatus
13735922,2018-06-22,2018-06-22 17:22:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13735922,https://static.inaturalist.org/photos/20242581/medium.jpg,,1,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.9084474035,-122.2544430849,5,,,Contra Costa,milk thistle,Silybum marianum,milk thistle,Plantae,52586,Asteraceae,Silybum,Silybum marianum
13735949,2018-06-22,2018-06-22 17:38:18 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13735949,https://static.inaturalist.org/photos/20242646/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.9061520193,-122.2499643826,5,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
13735974,2018-06-22,2018-06-22 17:49:23 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13735974,https://static.inaturalist.org/photos/20242679/medium.jpg,,3,0,false,"Tilden Regional Park, Orinda, CA, US",37.9033723288,-122.2476209701,10,,,Contra Costa,blue elder,Sambucus cerulea,blue elder,Plantae,143799,Viburnaceae,Sambucus,Sambucus cerulea
13841471,2018-06-27,2018-06-27 21:46:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13841471,https://static.inaturalist.org/photos/20427597/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.8934500776,-122.2331018044,8,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
13933269,2018-06-28,2018-06-29 00:40:24 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13933269,https://static.inaturalist.org/photos/20594127/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.8942116667,-122.2404333333,5,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
13955971,2018-06-30,2018-06-30 21:43:24 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13955971,https://inaturalist-open-data.s3.amazonaws.com/photos/20650562/medium.jpg,,1,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.8948734561,-122.250184659,10,,,Contra Costa,common selfheal,Prunella vulgaris,common selfheal,Plantae,52764,Lamiaceae,Prunella,Prunella vulgaris
13970823,2018-07-01,2018-07-01 22:49:58 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13970823,https://inaturalist-open-data.s3.amazonaws.com/photos/20655242/medium.jpg,So pretty... but invasive?,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8843633333,-122.22487,12,,,Contra Costa,Sweet scabious,Sixalix atropurpurea,Sweet scabious,Plantae,372376,Caprifoliaceae,Sixalix,Sixalix atropurpurea
13971256,2018-07-01,2018-07-01 22:53:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13971256,https://inaturalist-open-data.s3.amazonaws.com/photos/20656198/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8853083333,-122.2253716667,32,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
13980250,2018-06-30,2018-06-30 21:47:50 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13980250,https://inaturalist-open-data.s3.amazonaws.com/photos/20672369/medium.jpg,,2,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.8956156737,-122.2517173738,50,,,Contra Costa,bird's-foot trefoil,Lotus corniculatus,bird's-foot trefoil,Plantae,47435,Fabaceae,Lotus,Lotus corniculatus
13980283,2018-06-30,2018-06-30 21:49:11 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13980283,https://inaturalist-open-data.s3.amazonaws.com/photos/20672417/medium.jpg,,2,1,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.8958722437,-122.2516791524,50,,,Contra Costa,Rose-of-sharon,Hypericum calycinum,Rose-of-sharon,Plantae,77481,Hypericaceae,Hypericum,Hypericum calycinum
13991723,2018-07-01,2018-07-01 18:39:48 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13991723,https://static.inaturalist.org/photos/20692244/medium.jpeg,Rich scent,2,0,false,"Big Springs Trail, Orinda, CA 94563, USA",37.890450826,-122.2306660563,344,,,Contra Costa,California mugwort,Artemisia douglasiana,California mugwort,Plantae,52854,Asteraceae,Artemisia,Artemisia douglasiana
13991778,2018-07-01,2018-07-01 19:17:31 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13991778,https://static.inaturalist.org/photos/20692387/medium.jpeg,Ruby chalice clarkia,2,0,false,"Big Springs Trail, Orinda, CA 94563, USA",37.8909257732,-122.2282430157,344,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
13996199,2018-07-02,2018-07-02 15:29:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13996199,https://static.inaturalist.org/photos/20699491/medium.jpg,,1,0,false,"Kensington, CA, USA",37.9087895983,-122.2662869762,14,,,Contra Costa,Lonicera hispidula,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Caprifoliaceae,Lonicera,Lonicera hispidula
13996201,2018-07-02,2018-07-02 15:36:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13996201,https://static.inaturalist.org/photos/20699518/medium.jpg,,3,0,false,"Tilden Regional Park, Contra Costa, California, United States",37.909445,-122.2675,,,,Contra Costa,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
13996202,2018-07-02,2018-07-02 15:32:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13996202,https://static.inaturalist.org/photos/20699508/medium.jpg,,1,0,false,"Kensington, CA, USA",37.909445,-122.2675,,,,Contra Costa,Epipactis helleborine,Epipactis helleborine,Broad-leafed Helleborine,Plantae,50717,Orchidaceae,Epipactis,Epipactis helleborine
13998804,2018-07-01,2018-07-01 22:34:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13998804,https://static.inaturalist.org/photos/20704213/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8827366667,-122.2241583333,30,,,Contra Costa,,Navarretia squarrosa,Skunkweed,Plantae,53157,Polemoniaceae,Navarretia,Navarretia squarrosa
13998812,2018-07-01,2018-07-01 23:07:13 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/13998812,https://static.inaturalist.org/photos/20704228/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.885145,-122.22525,5,,,Contra Costa,,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
14005210,2018-06-17,2018-06-18 00:11:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14005210,https://inaturalist-open-data.s3.amazonaws.com/photos/20715085/medium.jpg,,1,0,false,"Berkeley Hills, Berkeley, CA, USA",37.8917118333,-122.2491939722,,,,Alameda,California sagebrush,Artemisia californica,California sagebrush,Plantae,53357,Asteraceae,Artemisia,Artemisia californica
14005215,2018-06-17,2018-06-18 00:11:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14005215,https://inaturalist-open-data.s3.amazonaws.com/photos/20715147/medium.jpg,,3,0,false,"Berkeley Hills, Berkeley, CA, USA",37.8917104444,-122.2491963889,,,,Alameda,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
14005216,2018-06-17,2018-06-18 00:14:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14005216,https://inaturalist-open-data.s3.amazonaws.com/photos/20715238/medium.jpg,,1,0,false,"Berkeley Hills, Berkeley, CA, USA",37.8920673056,-122.2492961111,,,,Alameda,Coast silk tassel,Garrya elliptica,Coast silk tassel,Plantae,53399,Garryaceae,Garrya,Garrya elliptica
14005221,2018-06-17,2018-06-18 00:19:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14005221,https://inaturalist-open-data.s3.amazonaws.com/photos/20715489/medium.jpg,,2,0,false,"Berkeley Hills, Berkeley, CA, USA",37.8915265833,-122.2492274444,,,,Alameda,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Caprifoliaceae,Lonicera,Lonicera hispidula
14005224,2018-06-17,2018-06-18 00:18:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14005224,https://inaturalist-open-data.s3.amazonaws.com/photos/20715531/medium.jpg,,1,0,false,"Berkeley Hills, Berkeley, CA, USA",37.8916730556,-122.2492803333,,,,Alameda,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Rosaceae,Heteromeles,Heteromeles arbutifolia
14005226,2018-06-17,2018-06-18 00:19:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14005226,https://inaturalist-open-data.s3.amazonaws.com/photos/20715475/medium.jpg,,2,0,false,"Berkeley Hills, Berkeley, CA, USA",37.8914974444,-122.2492151944,,,,Alameda,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
14005228,2018-06-17,2018-06-18 00:20:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14005228,https://inaturalist-open-data.s3.amazonaws.com/photos/20715515/medium.jpg,,2,0,false,"Berkeley Hills, Berkeley, CA, USA",37.8914470556,-122.2491983611,,,,Alameda,common yarrow,Achillea millefolium,Common Yarrow,Plantae,52821,Asteraceae,Achillea,Achillea millefolium
14048961,2018-07-03,2018-07-03 19:57:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14048961,https://inaturalist-open-data.s3.amazonaws.com/photos/20788232/medium.jpeg,,1,0,false,"2501 Grizzly Peak Boulevard, Orinda, CA 94563, USA",37.892767,-122.242451,191,,,Contra Costa,Mediterranean lineseed,Bellardia trixago,Mediterranean lineseed,Plantae,51286,Orobanchaceae,Bellardia,Bellardia trixago
14049011,2018-07-04,2018-07-04 18:30:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14049011,https://static.inaturalist.org/photos/20788372/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.9124502233,-122.2526878306,5,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
14088100,2018-06-28,2018-06-28 23:30:40 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14088100,https://static.inaturalist.org/photos/20859324/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.8838388482,-122.2359434703,10,,,Contra Costa,broad-leaved sweet pea,Lathyrus latifolius,broad-leaved sweet pea,Plantae,61009,Fabaceae,Lathyrus,Lathyrus latifolius
14179027,2018-07-08,2018-07-08 15:56:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14179027,https://static.inaturalist.org/photos/21023394/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.8894666667,-122.22657,10,,,Contra Costa,Pacific madrone,Arbutus menziesii,Pacific madrone,Plantae,51046,Ericaceae,Arbutus,Arbutus menziesii
14179053,2018-07-08,2018-07-08 17:04:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14179053,https://static.inaturalist.org/photos/21023454/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8833366667,-122.2242666667,5,,,Contra Costa,western vervain,Verbena lasiostachys,western vervain,Plantae,53316,Verbenaceae,Verbena,Verbena lasiostachys
14179067,2018-07-08,2018-07-08 16:58:12 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14179067,https://static.inaturalist.org/photos/21023483/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8850866667,-122.2253283333,5,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
14179114,2018-07-08,2018-07-08 16:09:08 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14179114,https://static.inaturalist.org/photos/21023560/medium.jpg,,1,0,false,"Tilden Regional Park, Orinda, CA, US",37.8882116667,-122.22557,335,,,Contra Costa,Redberry Buckthorn,Rhamnus crocea,Redberry Buckthorn,Plantae,57243,Rhamnaceae,Rhamnus,Rhamnus crocea
14179124,2018-07-08,2018-07-08 15:47:54 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14179124,https://static.inaturalist.org/photos/21023586/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.890095,-122.2281583333,5,,,Contra Costa,California cudweed,Pseudognaphalium californicum,California cudweed,Plantae,53077,Asteraceae,Pseudognaphalium,Pseudognaphalium californicum
14186114,2018-07-08,2018-07-08 19:24:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14186114,https://inaturalist-open-data.s3.amazonaws.com/photos/21035877/medium.jpeg,,2,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.91273365,-122.26898148,8,,,Contra Costa,Elegant Clarkia,Clarkia unguiculata,Elegant Clarkia,Plantae,51735,Onagraceae,Clarkia,Clarkia unguiculata
14186172,2018-07-08,2018-07-08 19:56:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14186172,https://inaturalist-open-data.s3.amazonaws.com/photos/21036116/medium.jpeg,,2,0,false,"Tilden Regional Park, Contra Costa County, US-CA, US",37.91901886,-122.26267303,6,,,Contra Costa,Artichoke Thistle,Cynara cardunculus,Artichoke Thistle,Plantae,57563,Asteraceae,Cynara,Cynara cardunculus
14203736,2018-07-09,2018-07-09 17:37:48 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14203736,https://inaturalist-open-data.s3.amazonaws.com/photos/21067114/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.885230789,-122.2413771228,5,,,Contra Costa,ruby chalice clarkia,Clarkia rubicunda,ruby chalice clarkia,Plantae,57148,Onagraceae,Clarkia,Clarkia rubicunda
14288169,2018-07-10,2018-07-10 16:44:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14288169,https://inaturalist-open-data.s3.amazonaws.com/photos/21217030/medium.jpg,,2,0,false,"Tilden Regional Park, Orinda, CA, US",37.9043057535,-122.2597548173,357,,,Contra Costa,fuller's teasel,Dipsacus sativus,fuller's teasel,Plantae,53028,Caprifoliaceae,Dipsacus,Dipsacus sativus
14399783,2018-07-15,2018-07-15 21:57:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/14399783,https://inaturalist-open-data.s3.amazonaws.com/photos/21416628/medium.jpeg,,2,0,false,"Seaview Trail, Orinda, CA 94563, USA",37.8816566467,-122.2222137451,,,,Contra Costa,blue elder,Sambucus cerulea,blue elder,Plantae,143799,Viburnaceae,Sambucus,Sambucus cerulea
